Johnny K. Palmer	Szabó Zoltán	1.1454545454545455
Kasza Tibor	Miklós Tibor	1.0935064935064935
Harmath Imre	Szilágyi László	1.0415584415584416
Eisemann Mihály	Szilágyi László	1.5298701298701298
Kellér Dezső	Szilágyi László	1.0207792207792208
Eisemann Mihály	Kellér Dezső	1.0727272727272728
Kola József	Szécsén Mihály	1.1246753246753247
Kola József	Szenes Andor	1.187012987012987
Kálmán Imre	Szenes Andor	1.0207792207792208
Köteles István	Lantos Krisztina	1.7584415584415585
Katona László	Németh Alajos	1.0935064935064935
Jantyik Zsolt	Németh Alajos	1.0623376623376624
Gallai Péter	Nagy Feró	1.103896103896104
Nagy Feró	Németh Alajos	1.4051948051948053
Németh Gábor	Szűcs Antal Gábor	1.238961038961039
Németh Gábor	Németh Gábor A	1.3324675324675326
Németh Alajos	Németh Gábor	1.2597402597402598
Németh Gábor	Vedres József	1.2285714285714286
Nagy Feró	Németh Gábor	1.2285714285714286
Németh Gábor A	Szűcs Antal Gábor	1.4467532467532467
Németh Alajos	Szűcs Antal Gábor	1.3324675324675326
Szűcs Antal Gábor	Vedres József	1.135064935064935
Nagy Feró	Szűcs Antal Gábor	1.1246753246753247
Nagy Feró	Németh Gábor A	1.2181818181818183
Nagy Feró	Trunkos András	1.0727272727272728
Gallai Péter	Horváth Attila	1.5298701298701298
Németh Gábor	Trunkos András	1.0415584415584416
Gallai Péter	Németh Gábor	1.0415584415584416
Nagy Ferenc	Németh Gábor	1.1142857142857143
Nagy Ferenc	Szűcs Antal Gábor	1.051948051948052
Jantyik Zsolt	Vedres József	1.0
Bródy János	Németh Alajos	1.0207792207792208
Balázs Gyula	Kowalsky Balázs Gyula	2.2363636363636363
Ismeretlen, Nem Védett Szerző	Népdal Átdolgozás	1.0207792207792208
S Nagy István	Wolf Péter	1.1142857142857143
Presser Gábor	S. Nagy István	1.103896103896104
Presser Gábor	S Nagy István	1.0727272727272728
Miklós Tibor	Novai Gábor	1.2285714285714286
Szolnoki Péter	Zana Zoltán	1.0103896103896104
Török Tamás	Zana Zoltán	1.0103896103896104
Baranyai Dániel	Kéri András	1.0103896103896104
Kéri András	Ozsváth Gergely	1.0
Barcza Sándor	Kéri András	1.0
Horváth Gáspár	Kéri András	1.3220779220779222
Farkas Roland Sándor	Felcser Máté	1.3740259740259742
Felcser Máté	Kéri András	1.0103896103896104
Farkas Roland Sándor	Kéri András	1.0103896103896104
Bródy János	Tradícionális	1.0103896103896104
Bródy János	Ismeretlen, Nem Védett Szerző	1.0103896103896104
Bródy János	Gerendás Péter	1.1766233766233767
Szörényi Levente	Tolcsvay László	1.0311688311688312
Bródy János	József Attila	1.0831168831168831
Benkő László	Bródy János	1.0311688311688312
Bródy János	Vörös Andor	1.0103896103896104
Bródy János	Pomázi Zoltán	1.0
Pomázi Zoltán	Vörös Andor	1.7272727272727273
Bródy János	Lerch István	1.0623376623376624
Bródy János	Menyhárt János	1.0311688311688312
Bródy János	Lloyd-Webber Andrew	1.0415584415584416
Kalmár Tibor	Népdal Átdolgozás	1.0
Dolly	Fenyő Miklós	1.0311688311688312
Fenyő Miklós	Penczi Mária Ilona	1.187012987012987
Fenyő Miklós	Kékes Zoltán	1.1766233766233767
Fekete Gyula	Fenyő Miklós	1.187012987012987
Fenyő Miklós	Novai Gábor	1.394805194805195
Dolly	Penczi Mária Ilona	1.3636363636363638
Dolly	Kékes Zoltán	1.8
Dolly	Fekete Gyula	1.6441558441558441
Dolly	Novai Gábor	1.7272727272727273
Kékes Zoltán	Penczi Mária Ilona	1.7584415584415585
Fekete Gyula	Penczi Mária Ilona	1.3116883116883118
Novai Gábor	Penczi Mária Ilona	1.2285714285714286
Fekete Gyula	Kékes Zoltán	1.8103896103896104
Kékes Zoltán	Novai Gábor	1.664935064935065
Fekete Gyula	Novai Gábor	1.664935064935065
Szűcs B. Krisztian	Szűcs Krisztián	1.6025974025974026
Buday Dénes	Harmath Imre	1.0727272727272728
Deák Tamás	S Nagy István	1.0415584415584416
G Dénes György	Reményi Gyenes István	1.103896103896104
G. Dénes György	Reményi Gyenes István	1.0415584415584416
Bódi Varga Gusztáv	Tradícionális	1.0311688311688312
